method,seed,round,labels,true_return,regret,gradient_cosine,directional_gradient_bias,posterior_directional_variance,rm_error_full_centered,rm_error_policy_centered,proxy_grad_norm,true_grad_norm,phi_goal,phi_trap,phi_side,phi_step,beta,l2
on_policy_random,4,19,200,-0.12315890142585031,1.0031589014258504,0.7282936372681493,0.092634970552187,0.0042118248889834705,0.6181355060622604,0.6472838906364937,0.09791825978688683,0.007254339409743588,6.109595773256207,-6.241724393941927,-0.11171200303704004,0.0,3.0,0.001
on_policy_random,4,20,210,-0.12274876155545375,1.0027487615554538,0.7126111263612581,0.09167248994553656,0.003692669106973974,0.6192637532198516,0.6369579202366482,0.09666437028739201,0.0070050552920006256,6.105765146535763,-6.2456582934066756,-0.1184701571240524,0.0,3.0,0.001
on_policy_random,4,21,220,-0.12237876657240239,1.0023787665724024,0.7389968979490293,0.0822508107817553,0.0035651885595988538,0.6173451061670626,0.6231143132940316,0.0872738955668115,0.006797166265510687,6.11233346802225,-6.2388629948072545,-0.1068566744180961,0.0,3.0,0.001
on_policy_random,4,22,230,-0.12204317025962473,1.0020431702596246,0.7675212184128863,0.07364839791742202,0.0034459213159087057,0.6128159813457176,0.6082926466204067,0.07873340980687889,0.006625239494970398,6.095360271357387,-6.208056961057283,-0.09481906024092294,0.0,3.0,0.001
on_policy_random,4,23,240,-0.12172450894560255,1.0017245089456026,0.7532872358429094,0.07327434811608749,0.0031053126457840172,0.613694927965667,0.6010284457578466,0.07815435188646283,0.0064782775257232516,6.0920730833730135,-6.211423160343003,-0.10057417575395314,0.0,3.0,0.001
on_policy_random,4,24,250,-0.12142890189277922,1.0014289018927793,0.7773416399115756,0.0670131649199731,0.0030741085276428564,0.6117502722691557,0.5910004598781825,0.07195620123045121,0.00635889814295864,6.092478476163608,-6.201154441807318,-0.09130875428568672,0.0,3.0,0.001
on_policy_random,4,25,260,-0.12115357201266617,1.001153572012666,0.8070553623299728,0.0607657021407219,0.0030774639134223064,0.6084546916598952,0.5807332476892464,0.06582147804319881,0.006264472226392078,6.083504836414176,-6.17937384924429,-0.08022478971782031,0.0,3.0,0.001
on_policy_random,4,26,270,-0.1208913351218732,1.0008913351218731,0.8145331100562251,0.05822526787467272,0.002990793512083808,0.6081198159170647,0.5745377564012872,0.06326777945090753,0.006190677228439154,6.084913311813418,-6.177928613173286,-0.07779244712761363,0.0,3.0,0.001
on_policy_random,4,27,280,-0.12063453032230197,1.0006345303223019,0.7923637130560798,0.05958981247985692,0.002730877395378932,0.609343496707296,0.5707363706955525,0.06445025938468783,0.0061341109199518915,6.079856849784499,-6.183058274445509,-0.08656789670476883,0.0,3.0,0.001
on_policy_random,4,28,290,-0.1203819719385606,1.0003819719385607,0.7703685606498315,0.061097737417273396,0.002500344719784824,0.6107583637295347,0.5675827391395526,0.06579280815377987,0.006094577292388496,6.07441244919796,-6.188688484816185,-0.0961315669835732,0.0,3.0,0.001
on_policy_random,4,29,300,-0.12013405139594742,1.0001340513959474,0.761017512712399,0.06113550682519656,0.002538314531231465,0.626035343080502,0.567991435733149,0.06575144071067449,0.006065476560487985,5.928612606205389,-6.334351438066995,-0.10017275608930074,0.0,3.0,0.001
on_policy_random,4,30,310,-0.11989789612543933,0.9998978961254393,0.7833696403179049,0.05654211647936326,0.0024909718645444155,0.618390335036993,0.5562189782638581,0.06128516103697295,0.006054669869111693,5.876790427550248,-6.272561498684933,-0.09162885043770735,0.0,3.0,0.001
pool_uniform,4,0,10,-0.16462568661612756,1.0446256866161276,0.9259627406762431,0.34109872897462307,0.5462197014171808,0.5955573826625856,1.5191515272596925,0.3800096500877835,0.042022124005489936,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
pool_uniform,4,1,20,-0.15395582327048196,1.033955823270482,0.7604219516889122,0.3601560391902573,0.23969071815003223,0.6579091994945009,1.4501095183948423,0.3854504672132361,0.03326367415722218,-0.7192297887024272,-6.2522036589621255,-0.2651804681766515,0.0,3.0,0.001
pool_uniform,4,2,30,-0.1468619992437219,1.0268619992437218,0.7451352226887353,0.31940549140368163,0.15914953837584395,0.6419505186717199,1.2957972789546175,0.33965586787065405,0.02717678060352759,-0.7716604835276448,-6.15932800863739,-0.23528182550516485,0.0,3.0,0.001
pool_uniform,4,3,40,-0.14143642314113056,1.0214364231411306,0.627325823351287,0.3843356994864171,0.08712429024006596,0.7057905061497384,1.3000242931548385,0.3983650743417334,0.022363777056663914,-0.5715685790395981,-6.564257895728104,-0.330746991800164,0.0,3.0,0.001
pool_uniform,4,4,50,-0.13765046724411795,1.017650467244118,0.8392219547278964,0.22315131198283095,0.0924309208619656,0.6557899920817932,1.1225531608343353,0.2391093792460033,0.01901531194848981,-0.6958048623550817,-6.4410732061181015,-0.1329015497156295,0.0,3.0,0.001
pool_uniform,4,5,60,-0.13484998944914847,1.0148499894491485,0.8489617103627318,0.19259724421901717,0.07228299122893209,0.6505353435253574,1.0365170266589077,0.20660606468239687,0.016501121655291422,-0.6980664428143115,-6.414232497374676,-0.11141378890518795,0.0,3.0,0.001
pool_uniform,4,6,70,-0.1327617904092524,1.0127617904092525,0.8954404696209103,0.15519511551568183,0.0628059687709065,0.6421330018548084,0.9606859747315118,0.16827330618084166,0.014605315605957082,-0.7071643193430462,-6.367932515117299,-0.07064745267601942,0.0,3.0,0.001
pool_uniform,4,7,80,-0.1310181883909375,1.0110181883909375,0.8689524925084254,0.1530356206688758,0.04771224794776253,0.6725770980215623,0.9441981618529239,0.1643316040764903,0.012999540832210691,-0.6372011837540565,-6.639194148173371,-0.08133596475420536,0.0,3.0,0.001
pool_uniform,4,8,90,-0.1296899299496798,1.0096899299496798,0.9202826299248823,0.12189347309584814,0.043181211300077696,0.6642587116122479,0.8841821773197641,0.13271858148033805,0.011762808546515199,-0.6413435558194093,-6.584325442300504,-0.04057973962266519,0.0,3.0,0.001
pool_uniform,4,9,100,-0.12856674431741452,1.0085667443174144,0.884527115784909,0.12028463625578963,0.03369194171520264,0.6649909558631212,0.8413237223791747,0.12975097832545068,0.010702150223241991,-0.6413541886397686,-6.5843617770156,-0.056951478122987106,0.0,3.0,0.001
pool_uniform,4,10,110,-0.1275740050947687,1.0075740050947688,0.8424163367531061,0.12453415361230326,0.026905117098930155,0.6900020360076943,0.830627483019868,0.13275051930411863,0.00975333137944999,-0.6451858673084457,-6.798333931883459,-0.0747016069662925,0.0,3.0,0.001
pool_uniform,4,11,120,-0.12683263291596808,1.006832632915968,0.925738049720263,0.0903610076546,0.026887620549568902,0.6796126926389641,0.7840381950219969,0.09872571684221114,0.009035719327015619,-0.6360573284387324,-6.727779402190094,-0.01464791174117658,0.0,3.0,0.001
pool_uniform,4,12,130,-0.1261738768943391,1.0061738768943391,0.9139958287986497,0.08843573508145611,0.023123990612025917,0.696537495142865,0.7706086814972123,0.09610405654706854,0.00838988671938647,-0.632444932803007,-6.877661374950335,-0.021617224245434913,0.0,3.0,0.001
pool_uniform,4,13,140,-0.12557236474258499,1.005572364742585,0.86394970126504,0.09405444298558097,0.018776792144923143,0.7009581080817728,0.744840399863914,0.10078802718347295,0.007793953962866523,-0.6140992594031035,-6.911131308212581,-0.04766634678353006,0.0,3.0,0.001
pool_uniform,4,14,150,-0.1250415709530459,1.005041570953046,0.8398298780047428,0.09215267749215128,0.015776813063688364,0.7012359491212186,0.7173421648515018,0.09825215540278356,0.007262754124827476,-0.614044174229851,-6.911129138337616,-0.053993430051114524,0.0,3.0,0.001
pool_uniform,4,15,160,-0.12460056269463772,1.0046005626946377,0.8703031151030538,0.07838551092451462,0.014889593478899192,0.6979116392286718,0.688499851128354,0.08431711416502573,0.006815560162402408,-0.6010865761543382,-6.8892400908088005,-0.03447707247846556,0.0,3.0,0.001
pool_uniform,4,16,170,-0.12421891043598796,1.004218910435988,0.8717145588865307,0.07224554972601115,0.013380732329290145,0.6966639633572215,0.664690959193227,0.07784548586050538,0.006424047960891253,-0.5784279913049889,-6.881231984098129,-0.029046248575320233,0.0,3.0,0.001
pool_uniform,4,17,180,-0.12385239313911273,1.0038523931391128,0.8283595279803398,0.07861676767270724,0.011335814739330104,0.725584912046801,0.6692520900849531,0.0836246646390002,0.006045559684093861,-0.5751709334405002,-7.133839516479814,-0.04681729782999981,0.0,3.0,0.001
pool_uniform,4,18,190,-0.12352964884864427,1.0035296488486443,0.822546075875381,0.07417135384307583,0.0102304720762021,0.7255062484036441,0.6480939653683736,0.0788670422628559,0.005708723872742006,-0.5751065512352834,-7.1338323043560035,-0.04483118769455634,0.0,3.0,0.001
pool_uniform,4,19,200,-0.1232297781865106,1.0032297781865105,0.7768945573501013,0.07801583682733279,0.008506879642505173,0.726147166711692,0.6296639610602508,0.08220624886423201,0.005393797648927115,-0.5750995911379347,-7.133835988548857,-0.05948954818525725,0.0,3.0,0.001
pool_uniform,4,20,210,-0.12296166819455245,1.0029616681945526,0.7678422092397302,0.07589559625613113,0.007606533937968186,0.7394037804440765,0.6202272157351475,0.07981896646785865,0.005109604765817967,-0.42901689488305966,-7.262096714844571,-0.0605074349946966,0.0,3.0,0.001
pool_uniform,4,21,220,-0.12273031962788071,1.0027303196278807,0.796455233373736,0.06519450272022581,0.007398760456686973,0.7368673581364698,0.5997315450067693,0.06906648570243741,0.004861519919719922,-0.42991232365377435,-7.245685065290989,-0.044297996309617636,0.0,3.0,0.001
pool_uniform,4,22,230,-0.12251153344407073,1.0025115334440708,0.7479314986042914,0.06977192191257249,0.006178498048718487,0.7375390868484035,0.584948630322138,0.0732318474275443,0.004625992515930075,-0.4299126095334003,-7.245689309156603,-0.059879352896693605,0.0,3.0,0.001
pool_uniform,4,23,240,-0.12231123608476437,1.0023112360847644,0.7253382944101134,0.06944969348095656,0.005477135604226734,0.7377948740504515,0.5699295544504407,0.07264755511992803,0.004408786442982651,-0.4299131073927125,-7.245707413260818,-0.06488457687648255,0.0,3.0,0.001
pool_uniform,4,24,250,-0.12213958564402735,1.0021395856440274,0.7539117934072148,0.05978802992512643,0.005495322145202226,0.7375531372871281,0.5540795175795922,0.06296927944904984,0.004219657460916119,-0.4314062902991502,-7.249993085599506,-0.04916170603104227,0.0,3.0,0.001
pool_uniform,4,25,260,-0.12198519858520754,1.0019851985852075,0.7522278186745972,0.05623805741793234,0.0051428087684288245,0.736972465517025,0.5402252963871087,0.05928283249885944,0.004047676787986786,-0.4325255908767714,-7.245950105426969,-0.045739546404671406,0.0,3.0,0.001
pool_uniform,4,26,270,-0.1218465622787995,1.0018465622787995,0.7532034427146549,0.05252193317282722,0.0048705342704617426,0.7362725520225754,0.5271702957120717,0.055452978921112665,0.003891439659013667,-0.43391802434107785,-7.241086424841203,-0.041251493108461254,0.0,3.0,0.001
pool_uniform,4,27,280,-0.12171227229690523,1.0017122722969052,0.706235077951898,0.056927969637151916,0.004147384395350255,0.7368840459157596,0.5167792958159091,0.0595692939134277,0.003740007199777859,-0.43391823166065463,-7.2410910270657425,-0.05628423566221624,0.0,3.0,0.001
pool_uniform,4,28,290,-0.12158843055091384,1.001588430550914,0.6916331463045978,0.05599302196109052,0.0038388908216047063,0.7390584341988877,0.5069145564216715,0.05848238132430379,0.0035992482091321727,-0.43437972289520527,-7.259559700005632,-0.05837483537379081,0.0,3.0,0.001
pool_uniform,4,29,300,-0.12147422961228976,1.0014742296122898,0.681215769851473,0.05498218363594089,0.0035824868187149363,0.7494550633940006,0.5027208111669256,0.05734486386486509,0.0034683287344321728,-0.43377273850135134,-7.3518007956048805,-0.059424603453135896,0.0,3.0,0.001
pool_uniform,4,30,310,-0.12136658105361564,1.0013665810536156,0.6609253183313761,0.055008499404756245,0.0032468139029634144,0.7496770674229726,0.49254380579777063,0.0572186972747785,0.0033440962370790955,-0.4337688231128996,-7.351804525768568,-0.06390680230174861,0.0,3.0,0.001
entropy,4,0,10,-0.16462568661612756,1.0446256866161276,0.9259627406762431,0.34109872897462307,0.5462197014171808,0.5955573826625856,1.5191515272596925,0.3800096500877835,0.042022124005489936,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,1,20,-0.15401562609840302,1.034015626098403,0.8947948952792666,0.28644310538880347,0.3309130050754589,0.5955573826625856,1.3467230198695177,0.31634241764146387,0.0334147103547443,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,2,30,-0.14711436218136364,1.0271143621813636,0.8597049160966127,0.25323200710194094,0.2213741226281496,0.5955573826625856,1.2204234631629713,0.2768763702557815,0.027502882339204126,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,3,40,-0.14227619313083809,1.0222761931308382,0.8248391536688844,0.23179723824785203,0.163638977385092,0.5955573826625856,1.122781058054177,0.25094951393766973,0.02321940660143055,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,4,50,-0.13868961299940794,1.0186896129994079,0.7930247143315322,0.2168314946576078,0.13222070781436382,0.5955573826625856,1.043945770290508,0.23267544313228394,0.019979135818019918,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,5,60,-0.13591848193780035,1.0159184819378004,0.7656450695214833,0.20531196721936942,0.11412026718734927,0.5955573826625856,0.9780811500146953,0.21866787747115565,0.017443996942517352,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,6,70,-0.1337110787891957,1.0137110787891956,0.7429571750150248,0.1954964136996134,0.10248282808895545,0.5955573826625856,0.9215760272983915,0.20694413068614984,0.015408313388056304,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,7,80,-0.13191309685078717,1.0119130968507872,0.7245376912709439,0.18641055463046796,0.09372869702978183,0.5955573826625856,0.8721191353462836,0.1963663371145068,0.01374087587710578,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,8,90,-0.1304246937556166,1.0104246937556165,0.7096619507563595,0.17756089104597317,0.08609657351606269,0.5955573826625856,0.8281894394484005,0.18632818740760806,0.012354186880514985,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,9,100,-0.12917789568940807,1.0091778956894082,0.6975544963909036,0.16875467842772163,0.07883551302714158,0.5955573826625856,0.7887576149528518,0.17655847813898515,0.011187369232998685,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,10,110,-0.1281241558540797,1.0081241558540797,0.6875222503992298,0.15997642008391635,0.071729247797827,0.5955573826625856,0.753102813061548,0.16698662519874777,0.010196331988907606,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,11,120,-0.12722729380307277,1.0072272938030729,0.6790047805327944,0.1513008654715892,0.06481114835881532,0.5955573826625856,0.7206976600965743,0.1576481851995783,0.009347975021631802,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,12,130,-0.12645939653687402,1.006459396536874,0.6715761208148912,0.14283440502203945,0.05819979496175137,0.5955573826625856,0.6911363842066481,0.1486211805925697,0.00861670835393694,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,13,140,-0.12579837571523395,1.005798375715234,0.6649242254403217,0.13467962649022655,0.05201366679565203,0.5955573826625856,0.6640909880851142,0.13998725897471026,0.007982311790443373,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,14,150,-0.12522645275607372,1.0052264527560737,0.658824410652861,0.1269175805535521,0.046335652110583776,0.5955573826625856,0.6392854306683146,0.1318117034277431,0.007428569426171007,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,15,160,-0.12472916510872947,1.0047291651087296,0.653115122929709,0.11960208092475937,0.04120577669667516,0.5955573826625856,0.6164808852975604,0.12413623632815787,0.006942352495314189,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,16,170,-0.12429467091747999,1.00429467091748,0.6476790307940937,0.11276102371529802,0.03662730264135705,0.5955573826625856,0.5954674085737971,0.11697933564617022,0.006512966655258737,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,17,180,-0.12391323289688953,1.0039132328968896,0.6424295503173694,0.1064009828782169,0.032577197239021034,0.5955573826625856,0.5760590694289246,0.1103401443480529,0.006131662947151187,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,18,190,-0.12357681826591752,1.0035768182659175,0.6373017454550658,0.10051269889922806,0.0290163489514647,0.5955573826625856,0.5580908148279572,0.10420347757280594,0.005791257751761632,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,19,200,-0.12327878045349827,1.0032787804534982,0.6322463353583325,0.09507618239282499,0.025897695154301247,0.5955573826625856,0.5414161516884882,0.09854457905359526,0.00548583118129822,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,20,210,-0.12301360257963859,1.0030136025796386,0.6272257429604985,0.09006489909695366,0.023171930435573952,0.5955573826625856,0.5259052025741546,0.09333304969143211,0.00521048542914202,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,21,220,-0.12277668970796665,1.0027766897079666,0.6222114222048839,0.08544893188656874,0.02079112378993984,0.5955573826625856,0.5114429503895628,0.08853581645970429,0.004961150604077306,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,22,230,-0.12256420043629479,1.0025642004362947,0.6171819691457975,0.08119722292871329,0.018710764197927977,0.5955573826625856,0.49792761143919706,0.08411922698338037,0.0047344287434567586,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,23,240,-0.12237291044127428,1.0023729104412742,0.6121217166337835,0.0772790735422693,0.016890728099924375,0.5955573826625856,0.48526912733790273,0.0800504354048164,0.0045274686181493,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,24,250,-0.12220010197593906,1.002200101975939,0.6070196383524158,0.07366508459951461,0.015295560400251134,0.5955573826625856,0.4733877815932628,0.07629825403180056,0.004337865310969103,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,25,260,-0.12204347438598405,1.002043474385984,0.6018684634962417,0.07032769573247098,0.013894350422436828,0.5955573826625856,0.4622129468219876,0.07283362301635843,0.004163579645510196,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,26,270,-0.12190107159370804,1.001901071593708,0.5966639459682107,0.06724144847076953,0.012660391719066372,0.5955573826625856,0.45168196380459125,0.0696298187451843,0.004002873460938157,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,27,280,-0.12177122324430487,1.0017712232443048,0.5914042548508028,0.06438306677181614,0.011570745649090636,0.5955573826625856,0.4417391484591084,0.06666249105835147,0.0038542575029500963,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,28,290,-0.12165249683649539,1.0016524968364955,0.5860894647535178,0.0617314219995206,0.010605780754546558,0.5955573826625856,0.4323349189379702,0.06390959380797155,0.0037164493468023517,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,29,300,-0.12154365868081937,1.0015436586808193,0.5807211306832225,0.059267428964048276,0.009748728401278913,0.5955573826625856,0.42342503270505516,0.06135125341851312,0.003588339298095149,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
entropy,4,30,310,-0.1214436419565455,1.0014436419565456,0.5753019352550848,0.056973904531563396,0.008985275204418738,0.5955573826625856,0.41496992240241487,0.05896960545479655,0.0034689626454120544,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
disagreement,4,0,10,-0.16462568661612756,1.0446256866161276,0.9259627406762431,0.34109872897462307,0.5462197014171808,0.5955573826625856,1.5191515272596925,0.3800096500877835,0.042022124005489936,-0.9501864789032217,-5.8681570223248345,-0.13955702850985902,0.0,3.0,0.001
disagreement,4,1,20,-0.15319632268443248,1.0331963226844325,0.9066191377543247,0.3033018858316445,0.3057865245414269,0.6592139325090308,1.4495143242906958,0.33298024599028825,0.03273520150055117,0.36210097338396224,-6.536858968208436,-0.14045066026060007,0.0,3.0,0.001
disagreement,4,2,30,-0.14603590602298994,1.02603590602299,0.8708307734900533,0.26453667220923593,0.196995659124833,0.6592164076852097,1.3039303174355206,0.28768179214731404,0.026578206286071746,0.36210097854812684,-6.536879991165586,-0.14045179428797794,0.0,3.0,0.001
disagreement,4,3,40,-0.14113274441843385,1.021132744418434,0.8351949690889608,0.2402222259459236,0.14369680520636713,0.6602760209962938,1.1951277018356004,0.25878229021137494,0.02222243302746048,0.3620206024349062,-6.5463955338138815,-0.14045943081344597,0.0,3.0,0.001
disagreement,4,4,50,-0.13756207857052977,1.0175620785705297,0.8022536282567081,0.22326197104961346,0.1155336854374463,0.6602777746077407,1.1067276705593703,0.2384966403979711,0.01898984163083505,0.36201933463440933,-6.546410644983915,-0.14045996566369925,0.0,3.0,0.001
disagreement,4,5,60,-0.13483524114146928,1.0148352411414692,0.7741078374643366,0.21053875748856737,0.10067752933967967,0.6613188828436988,1.0350854978319601,0.22330706042141218,0.016494217362103703,0.3614884473443678,-6.555724980856445,-0.14047445903330624,0.0,3.0,0.001
disagreement,4,6,70,-0.1326852649100963,1.0126852649100964,0.750420550660725,0.1996441090319279,0.09111456797647843,0.6613216717244742,0.9726215147742403,0.210535748284712,0.014514047147555272,0.3614859301306809,-6.555748592467712,-0.14047566947871312,0.0,3.0,0.001
disagreement,4,7,80,-0.13094630284224482,1.0109463028422447,0.7314080825080768,0.18980449609587496,0.08420017751700992,0.6623041053298466,0.9195640561269954,0.19924407265913033,0.012906032608890597,0.36097111018533734,-6.564541438137044,-0.14048512856250273,0.0,3.0,0.001
disagreement,4,8,90,-0.12951672370179154,1.0095167237017915,0.7156677255074521,0.18019520881000445,0.07772444433069828,0.6623071662514192,0.8714580912153199,0.1884826394921868,0.011579997793397887,0.3609699409940507,-6.564567506739541,-0.1404864042359877,0.0,3.0,0.001
disagreement,4,9,100,-0.12832489614227732,1.0083248961422773,0.7030495224411804,0.1708430460685137,0.07150375876859374,0.6632929938906063,0.8296425720964975,0.17820471306280658,0.010471050415810238,0.3605172669761124,-6.573393652555221,-0.1404964484089354,0.0,3.0,0.001
disagreement,4,10,110,-0.12780012535750496,1.0078001253575049,0.42208628396666303,0.1434682377772768,0.0536647495834532,0.21147405389491333,0.3117444152747221,0.14768453010825044,0.00998917162469724,0.5496434542466742,-2.318577902457034,-0.16037530084313095,0.0,3.0,0.001
disagreement,4,11,120,-0.12724121282091772,1.0072412128209178,0.36948105215489185,0.18221744849710456,0.03218258443421396,0.23440745184732378,0.36102494707245514,0.18572563722906363,0.0094949083626849,1.7811996856268402,-2.2813713854287587,-0.2234690769895384,0.0,3.0,0.001
disagreement,4,12,130,-0.12684073214030467,1.0068407321403048,0.46725081268036806,0.10668524721162068,0.021686075484522574,0.2088298116210815,0.2742056521224948,0.11096069171347832,0.009150213088623045,2.3751482758147113,-2.4362661329230852,-0.1333413859474455,0.0,3.0,0.001
disagreement,4,13,140,-0.12647966846851033,1.0064796684685104,0.4959761097963918,0.09332722293378548,0.01930255407733271,0.210240065343398,0.26429739317608375,0.09771330105534613,0.008843325383880331,2.463707815052937,-2.491546676962926,-0.120650741200964,0.0,3.0,0.001
disagreement,4,14,150,-0.12614947082103928,1.0061494708210392,0.5193863881132144,0.08382512973395778,0.017520941700176262,0.21257261694648283,0.25838184754812815,0.0882740165202465,0.008565659185736981,2.5358395536309146,-2.539202979925704,-0.11193996952825269,0.0,3.0,0.001
disagreement,4,15,160,-0.1258479520418039,1.005847952041804,0.5462361049504924,0.07463532473750115,0.015824508610242555,0.21450172749478533,0.2527927092075726,0.07917698497930857,0.0083144636552705,2.6061988551098714,-2.5821075669973843,-0.10238570340387647,0.0,3.0,0.001
disagreement,4,16,170,-0.12556539720785415,1.0055653972078542,0.5575366837198067,0.07037529504481171,0.014566781384725658,0.21738501485826686,0.25097503326426923,0.07488079714085376,0.00808108637082309,2.648541105929063,-2.615502401032782,-0.09975729144995303,0.0,3.0,0.001
disagreement,4,17,180,-0.12529750455441147,1.0052975045544115,0.5616948083855903,0.068060232848748,0.01343915760714115,0.2207975183889794,0.2506182091430012,0.07247608398129718,0.007861655594149268,2.6760836854222623,-2.647150145456362,-0.1000410816134735,0.0,3.0,0.001
disagreement,4,18,190,-0.12504507870119475,1.0050450787011949,0.571011285319211,0.06468906679737142,0.012325005893076632,0.22374746186987027,0.24936076919364622,0.06906104779480554,0.007656557952247937,2.708574977483636,-2.6790252645658756,-0.09826083291223188,0.0,3.0,0.001
disagreement,4,19,200,-0.1248915444320441,1.004891544432044,0.8742453801681748,0.021872623983706117,0.005241282552815789,0.16875422487173514,0.18117642292234928,0.02845860930637569,0.007533337289586434,2.6122934563185343,-2.279154037290139,-0.024178295704621117,0.0,3.0,0.001
disagreement,4,20,210,-0.12462752557790505,1.0046275255779051,0.4470444594320358,0.09170758802652074,0.006144231989849635,0.21567905384023572,0.25139803214887496,0.09497979134515616,0.0073196373416476515,1.9340345493774327,-2.4201715261534176,-0.15791795689861055,0.0,3.0,0.001
disagreement,4,21,220,-0.12438219778681991,1.00438219778682,0.4510350370677046,0.08683479588821223,0.0054149778945488695,0.21817737862533457,0.24769606987668608,0.09004758972977343,0.007123158019936595,1.9533211496166965,-2.4450147303364176,-0.15832545455972818,0.0,3.0,0.001
disagreement,4,22,230,-0.12415521324653152,1.0041552132465315,0.4587222104026813,0.08109541015793544,0.0047932397513101264,0.21985388703468128,0.24272069407466998,0.08428029179905046,0.006942941869588604,1.9790298350094548,-2.4722773879350592,-0.15605020884101334,0.0,3.0,0.001
disagreement,4,23,240,-0.12394259823668168,1.0039425982366816,0.4615507337015918,0.0774139607878006,0.0042663064124267595,0.22243634058822992,0.2400954106882543,0.08054124215597601,0.006775596136734343,1.9946147048000065,-2.4940783557904016,-0.1573549993933708,0.0,3.0,0.001
disagreement,4,24,250,-0.12374375066867904,1.003743750668679,0.4667839632519062,0.07331329262101649,0.0038064554819065162,0.2245179825293999,0.23681857868373504,0.07640353177211955,0.006620277032600945,2.0169472808934534,-2.5171717620989327,-0.15703897050857513,0.0,3.0,0.001
disagreement,4,25,260,-0.1235564383560517,1.0035564383560518,0.4691534871776364,0.07030195985580588,0.0033983160234209876,0.2269836876789346,0.23464006193327766,0.07333975953060191,0.006475065746758146,2.029730054819911,-2.536213348206196,-0.15871432150026982,0.0,3.0,0.001
disagreement,4,26,270,-0.12338016116016828,1.0033801611601683,0.473750097792842,0.06695475938042643,0.003043409734850926,0.22900163828736664,0.23190845480792102,0.0699580040920234,0.006339301512735946,2.0458208654016588,-2.556361438044446,-0.15894955413654513,0.0,3.0,0.001
disagreement,4,27,280,-0.12321310599491402,1.003213105994914,0.475200678803539,0.06460401444028156,0.0027385307761575036,0.23155641016185366,0.23031455665012734,0.06755576340303147,0.006211584062088914,2.058230817132678,-2.5734250591476378,-0.16134264620596128,0.0,3.0,0.001
disagreement,4,28,290,-0.12305521243797228,1.0030552124379724,0.47992959523403,0.061669097637460195,0.0024552202222892397,0.23338088415554406,0.22778202244323137,0.06459264237871865,0.006091611707823181,2.0727185490301405,-2.5915612800367276,-0.1615705758760748,0.0,3.0,0.001
